tanggal,stasiun,curah_hujan,suhu,kelembapan,kecepatan_angin,arah_angin,gelombang_signifikan,arus_laut,arah_arus_laut,latitude,longitude
2024-10-01,Stasiun Meteorologi Juanda,0.0,30.4,66.0,0.0,270,0.0,7.08961,205,-7.37235119,112.7816993
2024-10-01,Stasiun Meteorologi Perak 1,0.0,30.8,65.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-10-01,Stasiun Meteorologi Maritim Tanjung Perak,0.0,30.8,66.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-10-02,Stasiun Meteorologi Juanda,0.0,29.7,67.0,0.0,270,0.0,8.61002,194,-7.37235119,112.7816993
2024-10-02,Stasiun Meteorologi Perak 1,0.0,30.5,65.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-10-02,Stasiun Meteorologi Maritim Tanjung Perak,0.0,30.4,66.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-10-03,Stasiun Meteorologi Juanda,0.0,29.3,69.0,0.0,270,0.0,11.54264,190,-7.37235119,112.7816993
2024-10-03,Stasiun Meteorologi Perak 1,0.0,30.5,64.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-10-03,Stasiun Meteorologi Maritim Tanjung Perak,0.0,30.6,66.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-10-04,Stasiun Meteorologi Juanda,0.0,29.2,72.0,0.0,270,0.0,0.0,90,-7.37235119,112.7816993
2024-10-04,Stasiun Meteorologi Perak 1,0.0,30.6,64.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-10-04,Stasiun Meteorologi Maritim Tanjung Perak,0.0,30.5,66.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-10-05,Stasiun Meteorologi Juanda,0.0,29.2,71.0,0.0,270,0.0,0.0,90,-7.37235119,112.7816993
2024-10-05,Stasiun Meteorologi Perak 1,0.0,31.1,63.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-10-05,Stasiun Meteorologi Maritim Tanjung Perak,0.0,31.0,63.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-10-06,Stasiun Meteorologi Juanda,0.0,29.7,67.0,0.0,270,0.0,0.0,90,-7.37235119,112.7816993
2024-10-06,Stasiun Meteorologi Perak 1,0.0,30.8,65.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-10-06,Stasiun Meteorologi Maritim Tanjung Perak,0.0,31.0,65.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-10-07,Stasiun Meteorologi Juanda,0.0,29.6,68.0,0.0,270,0.0,0.0,90,-7.37235119,112.7816993
2024-10-07,Stasiun Meteorologi Perak 1,0.0,30.3,67.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-10-07,Stasiun Meteorologi Maritim Tanjung Perak,0.0,30.3,69.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-10-08,Stasiun Meteorologi Juanda,0.0,29.3,70.0,0.0,270,0.0,0.0,90,-7.37235119,112.7816993
2024-10-08,Stasiun Meteorologi Perak 1,0.0,30.6,64.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-10-08,Stasiun Meteorologi Maritim Tanjung Perak,0.0,30.5,68.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-10-09,Stasiun Meteorologi Juanda,0.0,30.3,64.0,0.0,270,0.0,0.0,90,-7.37235119,112.7816993
2024-10-09,Stasiun Meteorologi Perak 1,0.0,30.8,65.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-10-09,Stasiun Meteorologi Maritim Tanjung Perak,0.0,30.7,67.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-10-10,Stasiun Meteorologi Juanda,0.0,30.5,64.0,0.0,270,0.0,0.0,90,-7.37235119,112.7816993
2024-10-10,Stasiun Meteorologi Perak 1,0.0,31.1,64.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-10-10,Stasiun Meteorologi Maritim Tanjung Perak,0.0,31.2,63.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-10-11,Stasiun Meteorologi Juanda,0.0,30.3,62.0,0.0,270,0.0,11.03902,313,-7.37235119,112.7816993
2024-10-11,Stasiun Meteorologi Perak 1,0.0,31.4,60.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-10-11,Stasiun Meteorologi Maritim Tanjung Perak,0.0,31.4,59.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-10-12,Stasiun Meteorologi Juanda,0.0,31.0,64.0,0.0,270,0.0,16.4211,306,-7.37235119,112.7816993
2024-10-12,Stasiun Meteorologi Perak 1,0.0,31.3,65.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-10-12,Stasiun Meteorologi Maritim Tanjung Perak,0.0,31.3,67.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-10-13,Stasiun Meteorologi Juanda,0.0,30.7,65.0,0.0,270,0.0,15.13085,306,-7.37235119,112.7816993
2024-10-13,Stasiun Meteorologi Perak 1,0.0,31.7,65.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-10-13,Stasiun Meteorologi Maritim Tanjung Perak,0.0,31.8,68.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-10-14,Stasiun Meteorologi Juanda,0.0,30.1,68.0,0.0,270,0.0,10.68504,302,-7.37235119,112.7816993
2024-10-14,Stasiun Meteorologi Perak 1,0.0,30.8,65.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-10-14,Stasiun Meteorologi Maritim Tanjung Perak,0.0,30.9,66.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-10-15,Stasiun Meteorologi Juanda,0.0,30.3,61.0,0.0,270,0.0,7.09947,288,-7.37235119,112.7816993
2024-10-15,Stasiun Meteorologi Perak 1,0.0,31.0,64.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-10-15,Stasiun Meteorologi Maritim Tanjung Perak,0.0,30.9,65.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-10-16,Stasiun Meteorologi Juanda,0.0,29.6,61.0,0.0,270,0.0,4.97845,214,-7.37235119,112.7816993
2024-10-16,Stasiun Meteorologi Perak 1,0.0,30.6,58.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-10-16,Stasiun Meteorologi Maritim Tanjung Perak,0.0,30.6,56.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-10-17,Stasiun Meteorologi Juanda,0.0,29.7,60.0,0.0,270,0.0,8.36809,176,-7.37235119,112.7816993
2024-10-17,Stasiun Meteorologi Perak 1,0.0,30.4,59.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-10-17,Stasiun Meteorologi Maritim Tanjung Perak,0.0,30.8,59.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-10-18,Stasiun Meteorologi Juanda,0.0,29.3,69.0,0.0,270,0.0,14.07134,169,-7.37235119,112.7816993
2024-10-18,Stasiun Meteorologi Perak 1,0.0,30.3,63.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-10-18,Stasiun Meteorologi Maritim Tanjung Perak,0.0,30.3,63.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-10-19,Stasiun Meteorologi Juanda,0.0,30.1,71.0,0.0,270,0.0,19.03687,159,-7.37235119,112.7816993
2024-10-19,Stasiun Meteorologi Perak 1,0.0,30.3,69.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-10-19,Stasiun Meteorologi Maritim Tanjung Perak,0.0,30.9,69.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-10-20,Stasiun Meteorologi Juanda,8.1,29.2,78.0,0.0,270,0.0,20.6228,144,-7.37235119,112.7816993
2024-10-20,Stasiun Meteorologi Perak 1,4.0,28.0,76.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-10-20,Stasiun Meteorologi Maritim Tanjung Perak,3.6,29.0,75.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-10-21,Stasiun Meteorologi Juanda,0.1,29.2,75.0,0.0,270,0.0,15.97381,138,-7.37235119,112.7816993
2024-10-21,Stasiun Meteorologi Perak 1,3.4,27.8,80.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-10-21,Stasiun Meteorologi Maritim Tanjung Perak,0.0,28.1,81.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-10-22,Stasiun Meteorologi Juanda,0.1,30.0,72.0,0.0,270,0.0,6.5873,146,-7.37235119,112.7816993
2024-10-22,Stasiun Meteorologi Perak 1,2.0,29.7,72.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-10-22,Stasiun Meteorologi Maritim Tanjung Perak,0.1,30.3,74.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-10-23,Stasiun Meteorologi Juanda,0.0,30.2,73.0,0.0,270,0.0,0.20615,14,-7.37235119,112.7816993
2024-10-23,Stasiun Meteorologi Perak 1,0.0,30.4,68.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-10-23,Stasiun Meteorologi Maritim Tanjung Perak,13.0,30.9,70.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-10-24,Stasiun Meteorologi Juanda,0.0,29.8,73.0,0.0,270,0.0,5.90529,339,-7.37235119,112.7816993
2024-10-24,Stasiun Meteorologi Perak 1,0.0,30.2,69.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-10-24,Stasiun Meteorologi Maritim Tanjung Perak,0.0,30.4,68.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-10-25,Stasiun Meteorologi Juanda,0.0,30.8,65.0,0.0,270,0.0,10.1136,325,-7.37235119,112.7816993
2024-10-25,Stasiun Meteorologi Perak 1,0.0,30.6,69.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-10-25,Stasiun Meteorologi Maritim Tanjung Perak,0.0,31.2,68.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-10-26,Stasiun Meteorologi Juanda,0.0,31.0,69.0,0.0,270,0.0,12.89283,318,-7.37235119,112.7816993
2024-10-26,Stasiun Meteorologi Perak 1,0.0,31.2,67.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-10-26,Stasiun Meteorologi Maritim Tanjung Perak,0.0,31.4,69.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-10-27,Stasiun Meteorologi Juanda,0.0,30.9,64.0,0.0,270,0.0,13.30348,320,-7.37235119,112.7816993
2024-10-27,Stasiun Meteorologi Perak 1,0.0,31.7,62.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-10-27,Stasiun Meteorologi Maritim Tanjung Perak,0.0,31.6,64.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-10-28,Stasiun Meteorologi Juanda,0.0,30.8,63.0,0.0,270,0.0,10.97007,307,-7.37235119,112.7816993
2024-10-28,Stasiun Meteorologi Perak 1,0.0,31.2,65.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-10-28,Stasiun Meteorologi Maritim Tanjung Perak,0.0,31.6,66.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-10-29,Stasiun Meteorologi Juanda,0.0,30.4,73.0,0.0,270,0.0,7.73595,279,-7.37235119,112.7816993
2024-10-29,Stasiun Meteorologi Perak 1,0.0,31.3,65.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-10-29,Stasiun Meteorologi Maritim Tanjung Perak,0.0,31.4,67.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-10-30,Stasiun Meteorologi Juanda,0.0,31.0,67.0,0.0,270,0.0,6.47341,247,-7.37235119,112.7816993
2024-10-30,Stasiun Meteorologi Perak 1,0.0,31.4,64.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-10-30,Stasiun Meteorologi Maritim Tanjung Perak,0.0,31.9,65.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-10-31,Stasiun Meteorologi Juanda,0.0,30.3,73.0,0.0,270,0.0,9.5117,218,-7.37235119,112.7816993
2024-10-31,Stasiun Meteorologi Perak 1,0.0,31.2,68.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-10-31,Stasiun Meteorologi Maritim Tanjung Perak,0.0,31.1,69.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-11-01,Stasiun Meteorologi Juanda,6.9,28.8,81.0,0.0,270,0.0,7.4108,177,-7.37235119,112.7816993
2024-11-01,Stasiun Meteorologi Perak 1,38.5,27.7,83.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-11-01,Stasiun Meteorologi Maritim Tanjung Perak,25.0,28.7,84.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-11-02,Stasiun Meteorologi Juanda,25.5,29.4,80.0,0.0,270,0.0,10.76673,151,-7.37235119,112.7816993
2024-11-02,Stasiun Meteorologi Perak 1,0.1,29.8,72.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-11-02,Stasiun Meteorologi Maritim Tanjung Perak,8.5,29.7,77.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-11-03,Stasiun Meteorologi Juanda,50.0,28.8,79.0,0.0,270,0.0,0.0,90,-7.37235119,112.7816993
2024-11-03,Stasiun Meteorologi Perak 1,0.0,28.0,81.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-11-03,Stasiun Meteorologi Maritim Tanjung Perak,0.0,28.2,82.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-11-04,Stasiun Meteorologi Juanda,0.1,29.1,75.0,0.0,270,0.0,0.0,90,-7.37235119,112.7816993
2024-11-04,Stasiun Meteorologi Perak 1,11.5,28.7,78.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-11-04,Stasiun Meteorologi Maritim Tanjung Perak,34.4,29.0,79.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-11-05,Stasiun Meteorologi Juanda,0.0,29.9,69.0,0.0,270,0.0,0.0,90,-7.37235119,112.7816993
2024-11-05,Stasiun Meteorologi Perak 1,0.0,30.5,69.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-11-05,Stasiun Meteorologi Maritim Tanjung Perak,0.0,30.6,72.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-11-06,Stasiun Meteorologi Juanda,0.0,30.8,61.0,0.0,270,0.0,0.0,90,-7.37235119,112.7816993
2024-11-06,Stasiun Meteorologi Perak 1,0.0,31.4,65.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-11-06,Stasiun Meteorologi Maritim Tanjung Perak,0.0,31.9,65.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-11-07,Stasiun Meteorologi Juanda,0.0,30.5,59.0,0.0,270,0.0,0.0,90,-7.37235119,112.7816993
2024-11-07,Stasiun Meteorologi Perak 1,0.0,31.0,72.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-11-07,Stasiun Meteorologi Maritim Tanjung Perak,0.0,31.0,72.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-11-08,Stasiun Meteorologi Juanda,0.1,30.2,68.0,0.0,270,0.0,0.0,90,-7.37235119,112.7816993
2024-11-08,Stasiun Meteorologi Perak 1,0.0,30.1,73.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-11-08,Stasiun Meteorologi Maritim Tanjung Perak,0.0,30.4,74.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-11-09,Stasiun Meteorologi Juanda,0.0,30.4,72.0,0.0,270,0.0,0.0,90,-7.37235119,112.7816993
2024-11-09,Stasiun Meteorologi Perak 1,0.0,31.2,71.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-11-09,Stasiun Meteorologi Maritim Tanjung Perak,0.0,31.3,73.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-11-10,Stasiun Meteorologi Juanda,0.0,30.2,78.0,0.0,270,0.0,0.0,90,-7.37235119,112.7816993
2024-11-10,Stasiun Meteorologi Perak 1,0.1,29.1,79.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-11-10,Stasiun Meteorologi Maritim Tanjung Perak,0.1,28.8,82.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-11-11,Stasiun Meteorologi Juanda,0.0,30.1,74.0,0.0,270,0.0,0.0,90,-7.37235119,112.7816993
2024-11-11,Stasiun Meteorologi Perak 1,0.0,30.3,73.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-11-11,Stasiun Meteorologi Maritim Tanjung Perak,0.1,30.4,75.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-11-12,Stasiun Meteorologi Juanda,0.0,29.4,75.0,0.0,270,0.0,0.0,90,-7.37235119,112.7816993
2024-11-12,Stasiun Meteorologi Perak 1,1.0,28.6,78.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-11-12,Stasiun Meteorologi Maritim Tanjung Perak,2.1,28.7,81.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-11-13,Stasiun Meteorologi Juanda,11.0,30.5,73.0,0.0,270,0.0,0.0,90,-7.37235119,112.7816993
2024-11-13,Stasiun Meteorologi Perak 1,0.0,31.3,70.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-11-13,Stasiun Meteorologi Maritim Tanjung Perak,0.1,31.4,72.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-11-14,Stasiun Meteorologi Juanda,0.0,30.7,70.0,0.0,270,0.0,0.0,90,-7.37235119,112.7816993
2024-11-14,Stasiun Meteorologi Perak 1,0.0,31.4,64.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-11-14,Stasiun Meteorologi Maritim Tanjung Perak,0.0,31.4,66.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-11-15,Stasiun Meteorologi Juanda,0.0,30.8,64.0,0.0,270,0.0,0.0,90,-7.37235119,112.7816993
2024-11-15,Stasiun Meteorologi Perak 1,0.0,31.3,70.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-11-15,Stasiun Meteorologi Maritim Tanjung Perak,0.0,31.5,72.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-11-16,Stasiun Meteorologi Juanda,17.0,29.4,75.0,0.0,270,0.0,0.0,90,-7.37235119,112.7816993
2024-11-16,Stasiun Meteorologi Perak 1,0.0,30.7,70.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-11-16,Stasiun Meteorologi Maritim Tanjung Perak,0.0,31.4,71.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-11-17,Stasiun Meteorologi Juanda,12.1,29.9,77.0,0.0,270,0.0,0.0,90,-7.37235119,112.7816993
2024-11-17,Stasiun Meteorologi Perak 1,0.0,30.3,73.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-11-17,Stasiun Meteorologi Maritim Tanjung Perak,0.0,30.7,76.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-11-18,Stasiun Meteorologi Juanda,13.5,30.4,78.0,0.0,270,0.0,0.0,90,-7.37235119,112.7816993
2024-11-18,Stasiun Meteorologi Perak 1,0.0,30.5,74.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-11-18,Stasiun Meteorologi Maritim Tanjung Perak,0.0,31.5,73.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-11-19,Stasiun Meteorologi Juanda,2.0,30.0,82.0,0.0,270,0.0,0.0,90,-7.37235119,112.7816993
2024-11-19,Stasiun Meteorologi Perak 1,0.1,29.4,79.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-11-19,Stasiun Meteorologi Maritim Tanjung Perak,0.1,29.7,80.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-11-20,Stasiun Meteorologi Juanda,0.2,30.0,79.0,0.0,270,0.0,0.0,90,-7.37235119,112.7816993
2024-11-20,Stasiun Meteorologi Perak 1,7.2,29.7,77.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-11-20,Stasiun Meteorologi Maritim Tanjung Perak,8.0,29.8,78.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-11-21,Stasiun Meteorologi Juanda,0.0,30.4,76.0,0.0,270,0.0,0.0,90,-7.37235119,112.7816993
2024-11-21,Stasiun Meteorologi Perak 1,0.0,30.3,74.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-11-21,Stasiun Meteorologi Maritim Tanjung Perak,0.0,30.5,74.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-11-22,Stasiun Meteorologi Juanda,24.2,30.4,77.0,0.0,270,0.0,0.0,90,-7.37235119,112.7816993
2024-11-22,Stasiun Meteorologi Perak 1,3.2,30.4,74.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-11-22,Stasiun Meteorologi Maritim Tanjung Perak,0.1,30.9,75.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-11-23,Stasiun Meteorologi Juanda,6.4,30.3,81.0,0.0,270,0.0,0.0,90,-7.37235119,112.7816993
2024-11-23,Stasiun Meteorologi Perak 1,0.0,29.5,78.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-11-23,Stasiun Meteorologi Maritim Tanjung Perak,1.4,30.6,77.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-11-24,Stasiun Meteorologi Juanda,6.0,29.2,83.0,0.0,270,0.0,0.0,90,-7.37235119,112.7816993
2024-11-24,Stasiun Meteorologi Perak 1,4.0,29.3,79.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-11-24,Stasiun Meteorologi Maritim Tanjung Perak,0.0,29.6,80.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-11-25,Stasiun Meteorologi Juanda,7.0,29.4,80.0,0.0,270,0.0,0.0,90,-7.37235119,112.7816993
2024-11-25,Stasiun Meteorologi Perak 1,0.0,30.1,75.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-11-25,Stasiun Meteorologi Maritim Tanjung Perak,0.0,30.6,77.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-11-26,Stasiun Meteorologi Juanda,0.0,29.9,81.0,0.0,270,0.0,0.0,90,-7.37235119,112.7816993
2024-11-26,Stasiun Meteorologi Perak 1,0.0,30.0,78.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-11-26,Stasiun Meteorologi Maritim Tanjung Perak,0.0,30.9,78.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-11-27,Stasiun Meteorologi Juanda,36.3,29.2,86.0,0.0,270,0.0,0.0,90,-7.37235119,112.7816993
2024-11-27,Stasiun Meteorologi Perak 1,18.6,29.5,81.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-11-27,Stasiun Meteorologi Maritim Tanjung Perak,17.6,30.2,81.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-11-28,Stasiun Meteorologi Juanda,0.0,28.9,85.0,0.0,270,0.0,0.0,90,-7.37235119,112.7816993
2024-11-28,Stasiun Meteorologi Perak 1,14.9,29.4,76.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-11-28,Stasiun Meteorologi Maritim Tanjung Perak,15.0,29.8,76.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-11-29,Stasiun Meteorologi Juanda,2.0,29.4,79.0,0.0,270,0.0,0.0,90,-7.37235119,112.7816993
2024-11-29,Stasiun Meteorologi Perak 1,0.0,28.9,78.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-11-29,Stasiun Meteorologi Maritim Tanjung Perak,0.0,29.7,78.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-11-30,Stasiun Meteorologi Juanda,0.1,29.5,80.0,0.0,270,0.0,0.0,90,-7.37235119,112.7816993
2024-11-30,Stasiun Meteorologi Perak 1,59.5,28.3,83.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-11-30,Stasiun Meteorologi Maritim Tanjung Perak,48.0,29.6,82.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-12-01,Stasiun Meteorologi Juanda,0.1,28.8,80.0,2.72145,124,0.26003,0.0,90,-7.37235119,112.7816993
2024-12-01,Stasiun Meteorologi Perak 1,26.6,28.5,81.0,1.91463,132,0.258,0.0,90,-7.223150593,112.7240614
2024-12-01,Stasiun Meteorologi Maritim Tanjung Perak,43.5,29.2,83.0,1.8695,132,0.258,0.0,90,-7.204320905,112.7351022
2024-12-02,Stasiun Meteorologi Juanda,0.8,27.8,85.0,1.26382,269,0.261,0.0,90,-7.37235119,112.7816993
2024-12-02,Stasiun Meteorologi Perak 1,0.0,27.3,88.0,1.49868,261,0.261,0.0,90,-7.223150593,112.7240614
2024-12-02,Stasiun Meteorologi Maritim Tanjung Perak,0.0,27.7,88.0,1.48672,260,0.261,0.0,90,-7.204320905,112.7351022
2024-12-03,Stasiun Meteorologi Juanda,8.0,29.8,76.0,1.57053,170,0.258,0.0,90,-7.37235119,112.7816993
2024-12-03,Stasiun Meteorologi Perak 1,2.8,29.8,73.0,1.05445,234,0.258,0.0,90,-7.223150593,112.7240614
2024-12-03,Stasiun Meteorologi Maritim Tanjung Perak,4.5,29.9,73.0,0.9821,236,0.258,0.0,90,-7.204320905,112.7351022
2024-12-04,Stasiun Meteorologi Juanda,36.0,29.1,79.0,1.27285,186,0.258,0.0,90,-7.37235119,112.7816993
2024-12-04,Stasiun Meteorologi Perak 1,0.0,29.3,78.0,0.56516,216,0.258,0.0,90,-7.223150593,112.7240614
2024-12-04,Stasiun Meteorologi Maritim Tanjung Perak,0.0,29.8,78.0,0.57851,216,0.258,0.0,90,-7.204320905,112.7351022
2024-12-05,Stasiun Meteorologi Juanda,0.0,28.8,84.0,2.21578,164,0.258,0.0,90,-7.37235119,112.7816993
2024-12-05,Stasiun Meteorologi Perak 1,0.1,29.7,78.0,0.90681,179,0.258,0.0,90,-7.223150593,112.7240614
2024-12-05,Stasiun Meteorologi Maritim Tanjung Perak,0.1,30.2,79.0,0.77255,186,0.258,0.0,90,-7.204320905,112.7351022
2024-12-06,Stasiun Meteorologi Juanda,4.0,26.8,87.0,3.2053,246,0.261,0.0,90,-7.37235119,112.7816993
2024-12-06,Stasiun Meteorologi Perak 1,0.1,26.7,88.0,3.18362,243,0.261,0.0,90,-7.223150593,112.7240614
2024-12-06,Stasiun Meteorologi Maritim Tanjung Perak,0.1,27.2,89.0,3.33179,244,0.261,0.0,90,-7.204320905,112.7351022
2024-12-07,Stasiun Meteorologi Juanda,22.0,27.9,83.0,3.96695,292,0.258,0.0,90,-7.37235119,112.7816993
2024-12-07,Stasiun Meteorologi Perak 1,5.0,28.6,80.0,4.20483,286,0.258,0.0,90,-7.223150593,112.7240614
2024-12-07,Stasiun Meteorologi Maritim Tanjung Perak,3.4,29.2,78.0,4.37448,285,0.258,0.0,90,-7.204320905,112.7351022
2024-12-08,Stasiun Meteorologi Juanda,0.0,29.0,81.0,5.42569,263,0.258,0.0,90,-7.37235119,112.7816993
2024-12-08,Stasiun Meteorologi Perak 1,3.5,28.8,82.0,5.82108,263,0.258,0.0,90,-7.223150593,112.7240614
2024-12-08,Stasiun Meteorologi Maritim Tanjung Perak,7.5,29.6,82.0,5.99663,263,0.258,0.0,90,-7.204320905,112.7351022
